,poss,1,-1,2,-2,3,-3,4,-4,5,-5,6,-6,7,-7,8,-8,9,-9,10,-10,11,-11,12,-12,13,-13,14,-14,15,-15,16,-16,17,-17,18,-18,19,-19
Kennedi Perkins,31.5,,,,1.0,10.0,9.0,9.0,6.0,12.0,6.0,1.0,3.0,4.0,6.0,11.0,3.0,12.0,10.0,11.0,11.0,,1.0,2.0,3.0,8.0,7.0,,,11.0,15.0,11.0,15.0,1.0,2.0,5.0,2.0,2.0,
Teresa Kiewiet,6.0,,,,1.0,3.0,5.0,2.0,2.0,3.0,,,,1.0,,2.0,4.0,3.0,3.0,4.0,4.0,,,,,1.0,1.0,,,4.0,1.0,4.0,1.0,,,,3.0,,1.0
Brynn Beffert,9.5,,,,,2.0,3.0,3.0,5.0,1.0,4.0,1.0,,2.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,,1.0,1.0,2.0,3.0,1.0,,,3.0,3.0,3.0,3.0,,,,,1.0,
Marilena Trianafylli,4.5,,,,,4.0,1.0,2.0,,,3.0,,,,1.0,4.0,1.0,,3.0,3.0,3.0,,1.0,,,1.0,2.0,,,1.0,4.0,1.0,4.0,,,1.0,,1.0,
Tasha Chudy,3.5,,,,,1.0,4.0,,2.0,3.0,,,,1.0,,1.0,4.0,2.0,,3.0,3.0,,,,,1.0,1.0,,,3.0,,3.0,,,,,1.0,,1.0
Mariona Cos-Morales,42.5,1.0,1.0,2.0,4.0,16.0,15.0,7.0,9.0,5.0,13.0,4.0,4.0,5.0,13.0,4.0,10.0,14.0,18.0,20.0,20.0,1.0,,2.0,4.0,15.0,8.0,1.0,,16.0,16.0,16.0,16.0,,1.0,1.0,8.0,,1.0
Kaylan Deveney,35.0,1.0,1.0,1.0,3.0,15.0,10.0,7.0,5.0,6.0,14.0,2.0,3.0,5.0,11.0,3.0,7.0,8.0,19.0,13.0,13.0,1.0,,2.0,1.0,6.0,7.0,1.0,,14.0,12.0,14.0,12.0,,2.0,5.0,3.0,,1.0
Makayla Firebaugh,40.0,1.0,1.0,1.0,3.0,11.0,13.0,4.0,7.0,7.0,12.0,7.0,5.0,7.0,11.0,3.0,8.0,12.0,12.0,14.0,14.0,1.0,,3.0,4.0,13.0,8.0,1.0,1.0,15.0,14.0,15.0,14.0,,1.0,,8.0,,1.0
Sanaa Redmond,43.5,1.0,1.0,2.0,3.0,14.0,11.0,8.0,7.0,7.0,16.0,6.0,4.0,7.0,13.0,4.0,5.0,13.0,17.0,17.0,17.0,,,3.0,3.0,12.0,8.0,1.0,,17.0,13.0,17.0,13.0,,1.0,3.0,5.0,,
Jessika Schiffer,52.5,1.0,1.0,1.0,4.0,21.0,15.0,9.0,9.0,5.0,19.0,7.0,6.0,8.0,17.0,5.0,10.0,15.0,24.0,21.0,21.0,1.0,,2.0,5.0,15.0,9.0,1.0,1.0,25.0,18.0,25.0,18.0,,3.0,3.0,7.0,,2.0
Talya Brugler,43.0,1.0,1.0,3.0,1.0,9.0,17.0,6.0,7.0,14.0,5.0,5.0,6.0,15.0,7.0,4.0,4.0,19.0,12.0,17.0,17.0,,1.0,4.0,3.0,9.0,13.0,,1.0,12.0,20.0,12.0,20.0,2.0,,5.0,1.0,1.0,
Julia Nystrom,50.0,1.0,1.0,4.0,1.0,16.0,20.0,8.0,8.0,18.0,5.0,6.0,6.0,16.0,7.0,10.0,4.0,23.0,15.0,22.0,22.0,,1.0,4.0,2.0,7.0,15.0,1.0,1.0,17.0,23.0,17.0,23.0,3.0,,7.0,3.0,2.0,
Mackenzie Smith,39.5,1.0,1.0,4.0,2.0,15.0,16.0,8.0,7.0,14.0,4.0,5.0,4.0,15.0,5.0,10.0,4.0,18.0,12.0,15.0,15.0,,,3.0,3.0,8.0,13.0,,1.0,11.0,20.0,11.0,20.0,,,2.0,1.0,,
Chloe Welch,41.5,1.0,1.0,3.0,,9.0,17.0,8.0,5.0,17.0,6.0,6.0,6.0,15.0,7.0,8.0,4.0,17.0,9.0,20.0,20.0,,1.0,3.0,2.0,6.0,12.0,,1.0,11.0,18.0,11.0,18.0,2.0,,6.0,3.0,1.0,
Laura Ziegler,54.0,1.0,1.0,4.0,2.0,18.0,23.0,10.0,9.0,18.0,6.0,5.0,5.0,16.0,6.0,12.0,6.0,25.0,17.0,25.0,25.0,,1.0,5.0,2.0,9.0,17.0,1.0,1.0,21.0,25.0,21.0,25.0,2.0,,10.0,3.0,2.0,
Sofie Bruintjes,28.0,,,,1.0,10.0,9.0,5.0,5.0,4.0,7.0,3.0,2.0,4.0,6.0,3.0,5.0,10.0,11.0,11.0,11.0,2.0,,1.0,4.0,9.0,6.0,,1.0,16.0,13.0,16.0,13.0,,1.0,2.0,4.0,,1.0
Emma Boslet,31.5,,,2.0,2.0,11.0,8.0,7.0,3.0,8.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,9.0,12.0,13.0,13.0,,1.0,3.0,2.0,5.0,8.0,1.0,,15.0,16.0,15.0,16.0,2.0,,10.0,2.0,1.0,
Gabby Casey,16.5,,,,,6.0,4.0,2.0,3.0,3.0,4.0,,2.0,2.0,3.0,2.0,1.0,6.0,7.0,5.0,5.0,,1.0,2.0,1.0,4.0,3.0,1.0,,9.0,8.0,9.0,8.0,1.0,,4.0,2.0,1.0,
Jamia Blake,22.5,,,,2.0,11.0,10.0,2.0,4.0,3.0,7.0,2.0,2.0,3.0,5.0,2.0,6.0,8.0,11.0,13.0,13.0,1.0,,1.0,2.0,6.0,2.0,,1.0,15.0,9.0,15.0,9.0,,2.0,3.0,5.0,,1.0
Molly Lynch,31.0,,,2.0,,12.0,8.0,5.0,6.0,6.0,10.0,5.0,2.0,6.0,5.0,3.0,5.0,10.0,13.0,16.0,16.0,1.0,,1.0,1.0,5.0,4.0,,,20.0,15.0,20.0,15.0,,2.0,4.0,7.0,,1.0
Kaylie Griffin,8.5,,,,,1.0,5.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,,1.0,,,2.0,,,,6.0,4.0,6.0,4.0,1.0,,2.0,2.0,1.0,
Aliya McIver,16.0,,,,,9.0,6.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,9.0,9.0,9.0,1.0,,,1.0,2.0,2.0,,1.0,12.0,9.0,12.0,9.0,,2.0,2.0,4.0,,2.0
Paula Maurina,15.5,,,,1.0,7.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,7.0,11.0,11.0,,,1.0,,,3.0,,,8.0,10.0,8.0,10.0,2.0,,7.0,2.0,1.0,
Aleah Snead,8.5,,,,1.0,5.0,4.0,2.0,1.0,3.0,3.0,,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,5.0,,,,,1.0,1.0,1.0,,7.0,6.0,7.0,6.0,,,2.0,,,
Sam Richardson,7.5,,,1.0,,1.0,2.0,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,5.0,,,,,2.0,,,,4.0,4.0,4.0,4.0,,,,4.0,,
Emirson Devenie,6.0,,,,,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,2.0,,,,4.0,3.0,4.0,3.0,,,,2.0,,
Taylor Blunt,4.0,,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,2.0,,,2.0,,,
Bridget Monaghan,4.0,,,,,1.0,,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,,,,2.0,,
Lizzy Gruber,4.0,,,,,1.0,,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,,,,2.0,,
Faith Adams,39.0,1.0,1.0,2.0,3.0,16.0,12.0,6.0,5.0,9.0,7.0,2.0,3.0,2.0,7.0,7.0,7.0,13.0,17.0,26.0,26.0,2.0,,5.0,4.0,9.0,11.0,2.0,,24.0,13.0,24.0,13.0,1.0,2.0,8.0,11.0,2.0,3.0
Jamaya Blanks,25.5,1.0,1.0,,2.0,8.0,4.0,4.0,4.0,7.0,9.0,2.0,2.0,3.0,9.0,3.0,1.0,7.0,10.0,11.0,11.0,1.0,,2.0,2.0,7.0,4.0,2.0,,15.0,9.0,15.0,9.0,,1.0,3.0,3.0,2.0,
Mallory Bruce,53.5,1.0,1.0,3.0,5.0,23.0,15.0,10.0,6.0,10.0,15.0,3.0,3.0,4.0,11.0,12.0,8.0,16.0,25.0,28.0,28.0,3.0,,7.0,3.0,13.0,15.0,,,32.0,17.0,32.0,17.0,2.0,2.0,8.0,10.0,4.0,3.0
Jaila Lee,64.0,1.0,1.0,3.0,5.0,24.0,21.0,11.0,8.0,15.0,18.0,6.0,3.0,8.0,15.0,12.0,15.0,20.0,29.0,36.0,36.0,3.0,,9.0,3.0,12.0,16.0,2.0,1.0,41.0,24.0,41.0,24.0,3.0,4.0,10.0,14.0,6.0,6.0
Abigail Wilson,51.0,1.0,1.0,2.0,4.0,20.0,15.0,6.0,8.0,12.0,18.0,6.0,2.0,8.0,16.0,6.0,11.0,15.0,23.0,27.0,27.0,,,5.0,2.0,8.0,11.0,3.0,1.0,33.0,17.0,33.0,17.0,1.0,2.0,7.0,13.0,4.0,3.0
Kennedy Grier,23.5,1.0,1.0,2.0,,5.0,9.0,5.0,3.0,9.0,5.0,2.0,1.0,8.0,2.0,2.0,4.0,9.0,8.0,12.0,12.0,,1.0,2.0,1.0,3.0,5.0,,1.0,11.0,11.0,11.0,11.0,1.0,2.0,3.0,7.0,,3.0
Sydney James,62.0,1.0,1.0,5.0,2.0,17.0,25.0,7.0,12.0,17.0,14.0,3.0,6.0,16.0,7.0,12.0,12.0,30.0,19.0,38.0,38.0,,4.0,2.0,8.0,17.0,11.0,1.0,2.0,18.0,45.0,18.0,45.0,4.0,2.0,15.0,7.0,7.0,5.0
Kate Johnson,42.0,1.0,1.0,4.0,,10.0,17.0,7.0,9.0,13.0,10.0,2.0,5.0,13.0,7.0,12.0,8.0,21.0,11.0,26.0,26.0,,3.0,1.0,6.0,12.0,4.0,1.0,2.0,15.0,28.0,15.0,28.0,3.0,2.0,10.0,7.0,6.0,3.0
Jada Session,48.0,1.0,1.0,5.0,1.0,13.0,20.0,7.0,9.0,14.0,10.0,2.0,5.0,14.0,7.0,11.0,10.0,23.0,15.0,29.0,29.0,,3.0,1.0,6.0,12.0,8.0,1.0,2.0,16.0,35.0,16.0,35.0,4.0,2.0,12.0,6.0,6.0,4.0
Tate Walters,62.5,1.0,1.0,5.0,3.0,21.0,26.0,8.0,10.0,16.0,15.0,4.0,6.0,15.0,7.0,17.0,13.0,28.0,19.0,37.0,37.0,,3.0,4.0,9.0,16.0,13.0,1.0,3.0,21.0,43.0,21.0,43.0,4.0,1.0,15.0,9.0,7.0,4.0
Millie Brown,27.0,,,2.0,1.0,13.0,9.0,4.0,2.0,4.0,10.0,3.0,,5.0,8.0,4.0,9.0,6.0,16.0,13.0,13.0,3.0,,5.0,1.0,3.0,8.0,1.0,1.0,25.0,12.0,25.0,12.0,2.0,1.0,3.0,8.0,3.0,4.0
LaImani Simmons,43.0,,,,2.0,18.0,16.0,9.0,6.0,11.0,15.0,3.0,3.0,4.0,12.0,10.0,16.0,11.0,22.0,26.0,26.0,3.0,,5.0,2.0,7.0,10.0,2.0,1.0,32.0,18.0,32.0,18.0,2.0,2.0,7.0,9.0,5.0,5.0
Nycerra Minnis,30.0,,,1.0,1.0,13.0,13.0,6.0,3.0,8.0,6.0,3.0,2.0,4.0,6.0,8.0,13.0,8.0,14.0,21.0,21.0,3.0,,7.0,1.0,5.0,10.0,2.0,1.0,23.0,12.0,23.0,12.0,1.0,3.0,5.0,9.0,3.0,5.0
Niveya Henley,51.0,,,3.0,2.0,17.0,20.0,5.0,11.0,16.0,12.0,1.0,5.0,11.0,7.0,13.0,9.0,28.0,13.0,28.0,28.0,,2.0,1.0,8.0,15.0,7.0,1.0,1.0,16.0,38.0,16.0,38.0,2.0,2.0,12.0,5.0,4.0,5.0
Dakota McCaughan,26.0,,,1.0,2.0,9.0,8.0,7.0,3.0,4.0,7.0,2.0,2.0,2.0,6.0,3.0,9.0,8.0,15.0,18.0,18.0,1.0,,4.0,1.0,5.0,7.0,1.0,,25.0,12.0,25.0,12.0,1.0,3.0,2.0,6.0,1.0,6.0
Sydney Ryan,38.0,,,1.0,3.0,17.0,14.0,4.0,5.0,11.0,9.0,2.0,2.0,7.0,3.0,12.0,5.0,17.0,11.0,20.0,20.0,,1.0,3.0,6.0,10.0,10.0,,2.0,17.0,29.0,17.0,29.0,1.0,1.0,8.0,5.0,2.0,3.0
Paraskevi Koilia,13.0,,,,2.0,6.0,5.0,,3.0,4.0,,1.0,,3.0,,2.0,,9.0,4.0,4.0,4.0,,1.0,2.0,1.0,3.0,4.0,,1.0,7.0,10.0,7.0,10.0,,,2.0,1.0,,1.0
Briauna Thompson,4.0,,,1.0,,,2.0,2.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,5.0,4.0,5.0,4.0,1.0,,1.0,,,
Hanna Hansson,20.0,,,,2.0,8.0,8.0,1.0,3.0,5.0,4.0,2.0,,3.0,,4.0,3.0,10.0,5.0,9.0,9.0,,1.0,3.0,3.0,5.0,6.0,,1.0,10.0,14.0,10.0,14.0,,1.0,4.0,4.0,,2.0
Evie DePetro,3.5,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,4.0,1.0,4.0,1.0,,,2.0,2.0,,
Trinity Fields,2.0,,,,,1.0,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,1.0,,,5.0,2.0,5.0,2.0,1.0,,1.0,2.0,,
Jayd Pinder,1.0,,,,,,,,,,,,,,,3.0,,,,4.0,4.0,,1.0,,1.0,1.0,,,,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,
Asa Snyder,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,,1.0,,
Breanne Beatty,47.0,1.0,1.0,1.0,2.0,14.0,9.0,10.0,11.0,16.0,18.0,4.0,1.0,6.0,7.0,12.0,8.0,17.0,15.0,31.0,31.0,,,1.0,3.0,10.0,3.0,4.0,3.0,32.0,30.0,32.0,30.0,3.0,4.0,7.0,15.0,3.0,4.0
Nevaeh Brown,65.0,1.0,1.0,1.0,2.0,19.0,18.0,13.0,12.0,20.0,21.0,5.0,2.0,9.0,8.0,11.0,12.0,25.0,24.0,45.0,45.0,,,4.0,3.0,10.0,7.0,4.0,3.0,49.0,38.0,49.0,38.0,3.0,7.0,10.0,22.0,3.0,6.0
Jakhyia Davis,38.5,1.0,1.0,1.0,2.0,14.0,13.0,6.0,6.0,10.0,15.0,3.0,1.0,5.0,3.0,10.0,9.0,15.0,12.0,30.0,30.0,,,2.0,3.0,7.0,4.0,3.0,3.0,29.0,23.0,29.0,23.0,3.0,5.0,8.0,11.0,2.0,6.0
Kendall Folley,53.0,1.0,1.0,1.0,2.0,17.0,16.0,10.0,8.0,18.0,20.0,2.0,2.0,6.0,7.0,11.0,10.0,19.0,18.0,38.0,38.0,,,3.0,4.0,10.0,4.0,4.0,2.0,38.0,25.0,38.0,25.0,3.0,5.0,8.0,19.0,2.0,6.0
Courtney Moore,62.0,1.0,1.0,1.0,3.0,20.0,19.0,14.0,10.0,18.0,21.0,5.0,2.0,9.0,9.0,13.0,11.0,24.0,24.0,43.0,43.0,,,2.0,4.0,10.0,5.0,4.0,2.0,41.0,34.0,41.0,34.0,4.0,6.0,9.0,20.0,3.0,6.0
Amiya Jenkins,58.0,1.0,1.0,1.0,,18.0,14.0,8.0,12.0,20.0,18.0,1.0,4.0,7.0,8.0,11.0,8.0,21.0,22.0,40.0,40.0,,,3.0,4.0,7.0,9.0,3.0,4.0,31.0,47.0,31.0,47.0,6.0,3.0,18.0,10.0,6.0,3.0
Brooklynn Miles,53.0,1.0,1.0,2.0,1.0,14.0,16.0,12.0,13.0,18.0,16.0,2.0,4.0,8.0,5.0,11.0,10.0,22.0,21.0,35.0,35.0,,,3.0,4.0,5.0,6.0,1.0,3.0,29.0,39.0,29.0,39.0,6.0,3.0,14.0,10.0,7.0,3.0
Ajae Petty,46.5,1.0,1.0,2.0,1.0,13.0,14.0,5.0,10.0,17.0,13.0,2.0,4.0,6.0,7.0,8.0,9.0,17.0,17.0,31.0,31.0,,,3.0,1.0,3.0,9.0,3.0,3.0,25.0,38.0,25.0,38.0,5.0,2.0,17.0,6.0,6.0,2.0
Maddie Scherr,55.5,1.0,1.0,3.0,1.0,15.0,20.0,12.0,12.0,20.0,16.0,2.0,5.0,9.0,9.0,12.0,13.0,20.0,20.0,35.0,35.0,,,3.0,3.0,6.0,9.0,3.0,3.0,32.0,42.0,32.0,42.0,5.0,2.0,18.0,7.0,4.0,1.0
Saniah Tyler,45.5,1.0,1.0,1.0,1.0,11.0,13.0,8.0,8.0,16.0,16.0,2.0,2.0,6.0,6.0,7.0,9.0,15.0,18.0,33.0,33.0,,,3.0,,1.0,8.0,2.0,4.0,21.0,35.0,21.0,35.0,5.0,2.0,20.0,7.0,5.0,3.0
Zennia Thomas,21.0,,,1.0,1.0,7.0,8.0,7.0,4.0,6.0,6.0,1.0,1.0,3.0,2.0,7.0,5.0,8.0,7.0,18.0,18.0,,,2.0,3.0,4.0,3.0,,,15.0,14.0,15.0,14.0,2.0,2.0,5.0,5.0,1.0,1.0
Meghan Downing,24.5,,,,1.0,8.0,6.0,5.0,7.0,8.0,6.0,2.0,,3.0,4.0,3.0,5.0,10.0,11.0,15.0,15.0,,,2.0,1.0,4.0,3.0,1.0,,18.0,16.0,18.0,16.0,1.0,2.0,2.0,8.0,1.0,1.0
Emma King,15.0,,,1.0,,8.0,7.0,2.0,2.0,3.0,2.0,,3.0,1.0,4.0,3.0,3.0,6.0,7.0,11.0,11.0,,,1.0,1.0,3.0,4.0,1.0,,14.0,10.0,14.0,10.0,1.0,,4.0,,1.0,
Journee McDaniel,23.5,,,,2.0,10.0,11.0,4.0,4.0,5.0,6.0,1.0,1.0,3.0,3.0,3.0,7.0,9.0,11.0,17.0,17.0,,,3.0,1.0,2.0,4.0,,,20.0,13.0,20.0,13.0,2.0,3.0,4.0,8.0,,2.0
Brecken Snotherly,6.5,,,,1.0,3.0,3.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,,,,1.0,1.0,,,,7.0,3.0,7.0,3.0,,,1.0,1.0,,2.0
Cassidy Rowe,13.5,,,2.0,,7.0,6.0,2.0,3.0,5.0,2.0,,1.0,2.0,2.0,4.0,3.0,6.0,5.0,11.0,11.0,,,1.0,1.0,2.0,2.0,1.0,,10.0,10.0,10.0,10.0,1.0,2.0,1.0,4.0,1.0,
Eniya Russell,34.5,,,2.0,,7.0,12.0,9.0,6.0,10.0,11.0,,1.0,3.0,2.0,7.0,5.0,15.0,13.0,26.0,26.0,,,1.0,3.0,4.0,5.0,1.0,3.0,23.0,25.0,23.0,25.0,4.0,4.0,13.0,6.0,4.0,2.0
Jaileyah Cotton,13.0,,,,,2.0,3.0,3.0,5.0,2.0,4.0,2.0,,2.0,1.0,1.0,4.0,4.0,5.0,10.0,10.0,,,1.0,,1.0,3.0,,2.0,14.0,13.0,14.0,13.0,1.0,1.0,5.0,3.0,1.0,
Meleah Kirtner,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,3.0,2.0,3.0,2.0,,1.0,,,,1.0
Sarah Thompson,3.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,2.0,1.0,2.0,2.0,2.0,,,2.0,,,2.0,,,4.0,2.0,4.0,2.0,,1.0,,,,1.0
Samiah Puckett,5.5,,,,,,1.0,3.0,,2.0,2.0,,1.0,1.0,2.0,,,1.0,3.0,3.0,3.0,,,,,,,,,5.0,1.0,5.0,1.0,,,1.0,3.0,,
Jacee Busick,41.5,1.0,1.0,1.0,4.0,21.0,10.0,10.0,9.0,5.0,7.0,,4.0,1.0,7.0,6.0,4.0,15.0,27.0,28.0,28.0,,1.0,3.0,3.0,7.0,9.0,1.0,,20.0,15.0,20.0,15.0,1.0,,4.0,16.0,2.0,1.0
Tracey Hueston,38.5,1.0,1.0,3.0,5.0,20.0,16.0,9.0,10.0,7.0,7.0,2.0,3.0,4.0,6.0,9.0,12.0,14.0,21.0,21.0,21.0,,,2.0,2.0,5.0,9.0,1.0,,15.0,12.0,15.0,12.0,,2.0,6.0,13.0,1.0,2.0
Dazia Lawrence,51.5,1.0,1.0,3.0,6.0,27.0,20.0,11.0,16.0,9.0,11.0,1.0,6.0,6.0,9.0,10.0,14.0,23.0,30.0,29.0,29.0,,1.0,1.0,2.0,6.0,6.0,2.0,,21.0,17.0,21.0,17.0,1.0,2.0,8.0,15.0,2.0,3.0
Olivia Porter,37.0,1.0,1.0,2.0,2.0,17.0,7.0,13.0,10.0,5.0,7.0,,6.0,2.0,7.0,6.0,4.0,13.0,26.0,24.0,24.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,,19.0,13.0,19.0,13.0,2.0,,4.0,10.0,2.0,1.0
Keanna Rembert,42.0,1.0,1.0,1.0,4.0,19.0,11.0,8.0,14.0,8.0,8.0,1.0,6.0,6.0,7.0,5.0,10.0,17.0,24.0,26.0,26.0,,1.0,1.0,2.0,5.0,6.0,1.0,,21.0,14.0,21.0,14.0,2.0,1.0,6.0,16.0,2.0,2.0
River Baldwin,37.0,1.0,1.0,4.0,1.0,8.0,18.0,10.0,8.0,3.0,7.0,7.0,,8.0,3.0,3.0,5.0,24.0,15.0,22.0,22.0,,,1.0,1.0,7.0,6.0,,1.0,11.0,17.0,11.0,17.0,1.0,1.0,8.0,3.0,1.0,3.0
Mimi Collins,37.0,1.0,1.0,5.0,,8.0,15.0,9.0,7.0,6.0,7.0,8.0,,10.0,4.0,4.0,4.0,21.0,12.0,24.0,24.0,,,3.0,1.0,5.0,7.0,,1.0,9.0,21.0,9.0,21.0,1.0,1.0,14.0,5.0,,3.0
Madison Hayes,48.0,1.0,1.0,7.0,1.0,12.0,21.0,10.0,11.0,10.0,7.0,8.0,1.0,12.0,5.0,9.0,6.0,28.0,15.0,32.0,32.0,,,3.0,3.0,10.0,7.0,,2.0,15.0,25.0,15.0,25.0,,1.0,17.0,7.0,3.0,2.0
Aziaha James,42.5,1.0,1.0,6.0,2.0,12.0,22.0,10.0,9.0,8.0,8.0,8.0,1.0,11.0,5.0,7.0,9.0,23.0,15.0,25.0,25.0,1.0,,4.0,1.0,4.0,7.0,,1.0,13.0,20.0,13.0,20.0,2.0,1.0,17.0,6.0,1.0,1.0
Saniya Rivers,31.0,1.0,1.0,1.0,,7.0,13.0,5.0,7.0,7.0,5.0,6.0,,9.0,3.0,3.0,3.0,19.0,8.0,19.0,19.0,1.0,,2.0,3.0,6.0,3.0,,2.0,9.0,14.0,9.0,14.0,,1.0,11.0,9.0,,2.0
Fatou Diakite,24.0,,,1.0,4.0,10.0,6.0,5.0,4.0,5.0,6.0,,6.0,3.0,8.0,3.0,4.0,7.0,14.0,16.0,16.0,1.0,,1.0,2.0,4.0,2.0,1.0,,13.0,8.0,13.0,8.0,1.0,,6.0,7.0,2.0,1.0
Jewel Watkins,33.0,,,1.0,7.0,15.0,8.0,6.0,6.0,7.0,8.0,,7.0,3.0,9.0,5.0,5.0,10.0,17.0,22.0,22.0,1.0,,,3.0,6.0,3.0,1.0,,20.0,10.0,20.0,10.0,1.0,1.0,7.0,13.0,1.0,1.0
Imani Smith,34.0,,,2.0,6.0,16.0,10.0,4.0,11.0,8.0,5.0,1.0,3.0,4.0,6.0,5.0,9.0,14.0,17.0,20.0,20.0,,,2.0,4.0,7.0,6.0,,,15.0,13.0,15.0,13.0,,1.0,5.0,14.0,2.0,2.0
Zoe Brooks,54.5,,,9.0,4.0,19.0,28.0,16.0,13.0,12.0,8.0,3.0,2.0,7.0,4.0,16.0,11.0,32.0,22.0,33.0,33.0,1.0,1.0,4.0,2.0,9.0,9.0,,1.0,22.0,25.0,22.0,25.0,2.0,1.0,19.0,9.0,3.0,2.0
Nia Young,30.5,,,3.0,7.0,15.0,13.0,7.0,5.0,4.0,10.0,2.0,3.0,3.0,6.0,7.0,12.0,7.0,16.0,19.0,19.0,1.0,,2.0,3.0,5.0,6.0,1.0,,15.0,9.0,15.0,9.0,1.0,1.0,9.0,12.0,1.0,1.0
Lizzy Williamson,18.5,,,3.0,1.0,7.0,10.0,3.0,5.0,7.0,1.0,,1.0,3.0,1.0,5.0,5.0,10.0,5.0,10.0,10.0,1.0,,3.0,2.0,2.0,3.0,,1.0,7.0,8.0,7.0,8.0,1.0,,11.0,6.0,,
Aylesha Wade,21.5,,,1.0,2.0,9.0,7.0,7.0,4.0,1.0,6.0,2.0,,2.0,3.0,4.0,6.0,7.0,12.0,13.0,13.0,,1.0,2.0,2.0,3.0,6.0,1.0,,6.0,10.0,6.0,10.0,,1.0,6.0,7.0,,1.0
Maddie Cox,31.0,,,5.0,4.0,13.0,17.0,9.0,8.0,8.0,5.0,1.0,2.0,2.0,3.0,12.0,7.0,18.0,13.0,19.0,19.0,1.0,1.0,2.0,,5.0,4.0,,,14.0,11.0,14.0,11.0,1.0,1.0,11.0,5.0,3.0,
Laci Steele,41.5,,,6.0,4.0,19.0,21.0,12.0,10.0,10.0,7.0,1.0,2.0,4.0,4.0,15.0,10.0,23.0,18.0,23.0,23.0,,1.0,2.0,2.0,8.0,6.0,,1.0,16.0,16.0,16.0,16.0,2.0,1.0,10.0,9.0,2.0,2.0
Mallory Collier,17.5,,,3.0,2.0,8.0,7.0,5.0,4.0,6.0,4.0,2.0,1.0,3.0,3.0,9.0,3.0,8.0,6.0,13.0,13.0,,1.0,1.0,,3.0,2.0,,,7.0,9.0,7.0,9.0,,1.0,6.0,4.0,2.0,
Caroline Thiel,11.5,,,2.0,3.0,6.0,7.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,6.0,7.0,7.0,1.0,,,1.0,2.0,1.0,,,5.0,4.0,5.0,4.0,1.0,1.0,4.0,2.0,,
Jannah Eissa,6.5,,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,,1.0,,2.0,2.0,4.0,1.0,5.0,5.0,,1.0,,,1.0,1.0,,,2.0,4.0,2.0,4.0,,1.0,1.0,2.0,,
Rebekah Gordon,38.0,1.0,1.0,1.0,4.0,11.0,10.0,3.0,5.0,4.0,11.0,5.0,8.0,5.0,10.0,4.0,6.0,10.0,11.0,19.0,19.0,,3.0,1.0,10.0,17.0,8.0,1.0,,19.0,27.0,19.0,27.0,2.0,,,5.0,2.0,1.0
Trinity Johnson,45.5,1.0,1.0,,3.0,9.0,12.0,3.0,7.0,8.0,15.0,5.0,8.0,8.0,12.0,3.0,7.0,13.0,9.0,23.0,23.0,,2.0,,13.0,23.0,6.0,2.0,1.0,27.0,29.0,27.0,29.0,2.0,1.0,1.0,8.0,1.0,1.0
Jeni Levine,50.0,1.0,1.0,1.0,4.0,14.0,12.0,4.0,8.0,8.0,13.0,5.0,7.0,6.0,10.0,4.0,8.0,14.0,16.0,29.0,29.0,,2.0,1.0,8.0,16.0,10.0,2.0,,17.0,27.0,17.0,27.0,5.0,3.0,8.0,12.0,3.0,2.0
