,#,Name,P,MP,GS,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,PF,DQ,Tech Fouls,Team ID,Opponent ID,Game ID
12,,California,,200:00,1,18,68,4,31,11,14,51,20,24,44,10,12,10,2,14,1,0,560656,561123,3976094
13,,Stanford,,200:00,1,29,67,11,27,9,13,78,15,32,47,15,12,6,4,17,0,0,561123,560656,3976094
13,,Stanford,,200:00,1,37,65,9,22,15,18,98,12,37,49,25,11,11,7,4,0,0,561123,560918,3976488
13,,Morgan St.,,200:00,1,18,69,2,16,0,0,38,14,17,31,7,20,4,0,12,0,0,560918,561123,3976488
10,,Colorado,,200:00,1,25,60,9,21,12,14,71,10,24,34,18,11,11,1,18,1,0,560690,561123,3978502
10,,Stanford,,200:00,1,20,61,9,26,10,10,59,17,26,43,13,18,3,6,16,0,0,561123,560690,3978502
12,,Stanford,,200:00,1,36,70,10,25,6,8,88,9,29,38,26,6,4,5,16,1,0,561123,561007,3978998
11,,Oregon,,200:00,1,23,59,6,13,11,15,63,8,25,33,12,12,2,5,7,0,0,561007,561123,3978998
10,,Stanford,,200:00,1,27,65,6,19,5,8,65,12,26,38,13,5,9,0,11,0,0,561123,561005,3979522
10,,Oregon St.,,200:00,1,21,57,5,20,9,11,56,10,28,38,9,13,1,3,10,0,0,561005,561123,3979522
10,,Arizona St.,,200:00,1,19,66,4,16,8,15,50,14,19,33,8,10,6,0,18,0,0,560594,561123,3980012
13,,Stanford,,200:00,1,29,61,6,13,16,19,80,14,35,49,24,12,8,7,15,0,1,561123,560594,3980012
8,,Arizona,,200:00,1,23,61,4,14,14,23,64,8,13,21,12,12,10,2,21,1,0,560595,561123,3980522
13,,Stanford,,200:00,1,35,63,7,16,19,20,96,15,34,49,20,16,6,3,17,0,0,561123,560595,3980522
11,,Stanford,,200:00,1,18,57,4,15,18,20,58,12,27,39,12,13,1,8,19,1,0,561123,561101,3981032
10,,Southern California,,200:00,1,21,64,8,23,17,19,67,14,25,39,5,7,6,5,22,3,0,561101,561123,3981032
12,,Stanford,,200:00,1,33,52,5,8,9,14,80,6,38,44,16,17,2,10,12,0,0,561123,560661,3981557
9,,UCLA,,200:00,1,20,70,8,26,12,17,60,13,16,29,10,5,8,0,12,0,0,560661,561123,3981557
13,,Stanford,,200:00,1,32,58,5,11,15,18,84,8,27,35,15,11,6,6,14,0,0,561123,560656,3983009
11,,California,,200:00,1,18,56,7,22,6,8,49,12,18,30,11,19,0,1,17,0,0,560656,561123,3983009
10,,Stanford,,200:00,1,23,47,4,14,11,18,61,9,22,31,13,18,4,6,19,0,0,561123,560595,3983774
8,,Arizona,,200:00,1,26,61,4,12,12,17,68,14,17,31,13,9,10,2,18,1,0,560595,561123,3983774
11,,Stanford,,200:00,1,31,69,8,28,11,19,81,22,34,56,19,12,0,10,17,0,0,561123,560594,3984058
9,,Arizona St.,,200:00,1,24,65,6,16,13,17,67,8,19,27,9,2,4,3,19,2,0,560594,561123,3984058
11,,Oregon St.,,200:00,1,25,65,8,30,5,8,63,12,20,32,12,8,4,4,12,0,0,561005,561123,3984220
11,,Stanford,,200:00,1,28,69,4,16,7,9,67,19,28,47,19,12,3,4,17,1,0,561123,561005,3984220
12,,Oregon,,200:00,1,18,57,5,14,15,20,56,6,24,30,11,9,8,4,11,0,0,561007,561123,3984395
12,,Stanford,,200:00,1,32,69,9,25,3,6,76,13,37,50,22,12,5,3,16,0,0,561123,561007,3984395
11,,Stanford,,200:00,1,26,63,7,27,12,20,71,12,38,50,17,9,4,1,10,0,0,561123,560656,5249399
11,,California,,200:00,1,24,75,8,37,1,3,57,14,30,44,14,8,4,0,18,1,0,560656,561123,5249399
11,,Stanford,,200:00,1,29,65,7,15,1,2,66,11,30,41,25,7,3,6,13,0,0,561123,561005,5249396
10,,Oregon St.,,200:00,1,23,64,4,18,7,9,57,10,26,36,13,8,3,3,11,0,0,561005,561123,5249396
11,,Stanford,,200:00,1,25,59,7,19,4,7,61,6,22,28,18,11,7,6,13,0,0,561123,561101,5249395
8,,Southern California,,200:00,1,27,68,9,20,11,12,74,18,30,48,13,12,7,3,14,1,0,561101,561123,5249395
13,,Stanford,,200:00,1,30,58,9,20,10,16,79,10,35,45,21,14,4,8,13,0,0,561123,560957,5254173
10,,Norfolk St.,,200:00,1,21,68,1,12,7,11,50,13,22,35,6,9,10,5,19,0,0,560957,561123,5254173
11,,Stanford,,225:00,1,33,71,8,25,13,14,87,10,26,36,17,11,9,10,20,1,0,561123,560816,5254199
10,,Iowa St.,,225:00,1,29,65,12,19,11,17,81,13,29,42,8,19,5,3,18,1,0,560816,561123,5254199
11,,Stanford,,200:00,1,28,70,5,25,6,7,67,12,30,42,24,14,4,7,22,1,0,561123,560962,5254211
9,,NC State,,200:00,1,27,63,7,17,16,19,77,6,29,35,14,7,6,2,14,0,0,560962,561123,5254211
11,,SFA,,225:00,1,24,60,9,28,24,30,81,11,21,32,19,17,13,0,21,1,0,561125,560844,3970553
11,,Liberty,,225:00,1,31,70,6,19,16,21,84,19,27,46,18,19,11,5,22,1,0,560844,561125,3970553
14,,SFA,,200:00,1,20,70,4,29,11,20,55,14,17,31,11,12,14,4,26,2,1,561125,560969,3971662
14,,North Texas,,200:00,1,25,54,5,13,23,32,78,15,39,54,14,22,1,4,20,0,1,560969,561125,3971662
10,,SFA,,200:00,1,23,57,5,25,16,21,67,14,32,46,16,21,4,1,20,0,0,561125,561041,3972938
11,,Rice,,200:00,1,19,64,1,16,17,21,56,14,23,37,9,11,7,0,18,0,0,561041,561125,3972938
13,,Tarleton St.,,200:00,1,28,54,6,13,5,12,67,3,28,31,18,16,4,5,16,0,0,560568,561125,3973473
10,,SFA,,200:00,1,23,62,14,35,20,24,80,12,27,39,17,11,6,4,16,0,0,561125,560568,3973473
10,,SFA,,250:00,1,30,64,7,25,22,29,89,9,29,38,18,23,12,5,24,1,0,561125,560574,3973953
12,,Abilene Christian,,250:00,1,30,72,8,35,14,22,82,17,28,45,14,23,12,0,26,2,0,560574,561125,3973953
10,,SFA,,200:00,1,28,63,6,20,14,20,76,15,18,33,17,13,10,3,16,0,0,561125,561023,3974532
11,,Portland,,200:00,1,27,56,6,13,11,19,71,14,23,37,13,19,11,7,19,0,0,561023,561125,3974532
10,,Alabama,,200:00,1,29,61,7,19,9,18,74,8,28,36,18,17,8,5,11,0,0,560582,561125,3974786
10,,SFA,,200:00,1,28,64,7,23,6,8,69,9,30,39,19,15,10,1,17,1,0,561125,560582,3974786
10,,Middle Tenn.,,200:00,1,28,65,10,28,6,7,72,14,25,39,14,14,15,7,14,0,0,560898,561125,3975499
13,,SFA,,200:00,1,18,50,2,10,9,11,47,9,23,32,6,21,8,5,9,0,0,561125,560898,3975499
10,,Austin Peay,,200:00,1,19,41,6,10,12,16,56,5,22,27,7,24,7,1,16,0,0,560605,561125,3976008
10,,SFA,,200:00,1,25,58,6,17,10,13,66,12,21,33,16,15,14,3,14,0,0,561125,560605,3976008
10,,SFA,,200:00,1,28,69,4,21,19,25,79,16,34,50,8,19,13,4,27,2,0,561125,561011,3976958
11,,UTRGV,,200:00,1,22,64,9,26,16,24,69,12,28,40,7,21,9,3,25,2,0,561011,561125,3976958
13,,SFA,,200:00,1,27,60,5,19,9,12,68,12,33,45,16,16,7,4,14,0,0,561125,561114,3978358
10,,Southern Utah,,200:00,1,24,64,2,15,3,11,53,12,22,34,13,14,6,2,15,0,0,561114,561125,3978358
10,,California Baptist,,200:00,1,32,73,14,41,19,21,97,14,39,53,23,20,8,2,23,0,0,560570,561125,3980244
13,,SFA,,200:00,1,22,69,8,26,23,30,75,12,28,40,16,14,12,3,17,0,0,561125,560570,3980244
12,,Utah Valley,,200:00,1,24,66,7,20,8,10,63,13,20,33,20,13,8,6,19,0,0,560563,561125,3980974
11,,SFA,,200:00,1,23,56,7,17,19,25,72,15,30,45,15,19,7,7,14,0,0,561125,560563,3980974
10,,SFA,,200:00,1,28,57,3,10,14,19,73,8,32,40,17,14,6,6,20,0,2,561125,560568,3981398
12,,Tarleton St.,,200:00,1,23,63,2,18,14,19,62,11,23,34,10,13,5,3,17,0,0,560568,561125,3981398
11,,UTRGV,,200:00,1,20,57,6,17,16,19,62,11,35,46,14,14,6,6,13,0,0,561011,561125,3981996
10,,SFA,,200:00,1,15,61,6,23,13,18,49,14,27,41,13,15,6,4,19,0,0,561125,561011,3981996
10,,Abilene Christian,,200:00,1,28,63,9,23,18,23,83,13,18,31,13,19,12,3,19,0,0,560574,561125,3983214
11,,SFA,,200:00,1,32,56,6,12,19,23,89,9,23,32,15,20,13,4,20,1,0,561125,560574,3983214
10,,SFA,,200:00,1,29,61,11,26,15,18,84,15,33,48,20,13,13,4,14,0,0,561125,560563,3983984
13,,Utah Valley,,200:00,1,14,56,1,13,6,11,35,12,19,31,9,21,8,3,19,0,0,560563,561125,3983984
10,,SFA,,225:00,1,34,78,13,38,15,24,96,14,37,51,19,20,8,5,17,0,0,561125,560570,3984295
9,,California Baptist,,225:00,1,37,78,11,33,15,20,100,7,34,41,17,15,12,1,20,1,0,560570,561125,3984295
8,,Southern Utah,,200:00,1,29,66,11,23,5,7,74,10,29,39,15,13,0,6,19,2,0,561114,561125,3984672
10,,SFA,,200:00,1,29,67,5,20,18,22,81,11,26,37,15,4,6,7,12,1,0,561125,561114,3984672
9,,SFA,,200:00,1,25,67,3,20,17,22,70,13,23,36,14,9,16,4,12,1,0,561125,560568,5250928
10,,Tarleton St.,,200:00,1,22,61,2,9,12,14,58,17,33,50,13,24,3,7,14,1,0,560568,561125,5250928
8,,California Baptist,,200:00,1,25,64,5,24,20,25,75,11,33,44,13,11,7,4,15,0,0,560570,561125,5250887
9,,SFA,,200:00,1,27,65,10,29,10,16,74,9,30,39,22,13,8,5,15,0,0,561125,560570,5250887
13,,South Fla.,,200:00,1,22,51,8,23,15,24,67,10,30,40,13,20,5,4,21,0,0,561095,561128,3970624
11,,Stetson,,200:00,1,20,61,6,19,9,13,55,13,24,37,9,19,7,0,25,2,0,561128,561095,3970624
11,,High Point,,200:00,1,19,50,8,19,13,20,59,8,31,39,13,21,11,6,23,0,0,560554,561128,3971389
10,,Stetson,,200:00,1,18,83,2,21,16,20,54,36,28,64,5,18,11,4,17,1,0,561128,560554,3971389
10,,Stetson,,200:00,1,29,52,4,13,9,17,71,6,24,30,16,10,5,3,16,0,0,561128,560814,3972112
11,,Iona,,200:00,1,21,58,8,30,12,15,62,12,21,33,7,10,5,1,19,0,0,560814,561128,3972112
12,,Fla. Atlantic,,200:00,1,17,46,1,11,15,22,50,12,27,39,6,15,7,4,12,0,0,560751,561128,3972285
10,,Stetson,,200:00,1,14,52,6,18,5,7,39,12,20,32,8,18,4,2,20,1,0,561128,560751,3972285
13,,Dayton,,200:00,1,27,53,9,19,12,13,75,11,27,38,20,21,6,3,18,0,0,560708,561128,3972695
10,,Stetson,,200:00,1,22,52,1,7,9,14,54,5,14,19,5,15,12,1,18,0,0,561128,560708,3972695
12,,Indiana,,200:00,1,29,61,5,22,9,14,72,10,36,46,19,11,11,6,10,0,0,560811,561128,3971288
12,,Stetson,,200:00,1,12,62,3,24,7,12,34,15,23,38,4,16,4,1,15,0,0,561128,560811,3971288
15,,Denver,,200:00,1,24,53,16,37,10,16,74,10,29,39,17,15,6,3,10,0,0,560717,561128,3974722
12,,Stetson,,200:00,1,22,63,6,26,2,3,52,13,19,32,14,13,4,2,12,0,0,561128,560717,3974722
11,,Stetson,,200:00,1,20,45,6,10,10,18,56,8,30,38,13,15,7,0,11,0,0,561128,560918,3975507
10,,Morgan St.,,200:00,1,19,57,7,25,3,5,48,10,20,30,7,12,3,3,19,1,0,560918,561128,3975507
11,,Stetson,,200:00,1,17,60,7,30,13,18,54,14,22,36,13,16,4,2,16,0,0,561128,560959,3975707
10,,N.C. A&T,,200:00,1,19,52,3,17,16,25,57,12,25,37,11,16,8,4,20,0,0,560959,561128,3975707
9,,North Florida,,200:00,1,20,55,10,28,7,12,57,12,20,32,12,19,9,1,17,1,0,560548,561128,3976960
10,,Stetson,,200:00,1,25,55,1,13,10,19,61,14,23,37,10,17,8,6,12,0,0,561128,560548,3976960
10,,Jacksonville,,200:00,1,15,52,4,17,19,21,53,11,17,28,5,20,12,2,17,0,0,560825,561128,3977350
11,,Stetson,,200:00,1,21,51,4,16,13,16,59,11,21,32,10,25,10,3,23,0,0,561128,560825,3977350
11,,Stetson,,200:00,1,16,38,2,8,17,23,51,3,26,29,9,21,4,5,17,0,0,561128,560561,3978237
13,,FGCU,,200:00,1,19,52,12,38,16,21,66,7,22,29,12,13,7,2,18,1,0,560561,561128,3978237
9,,Austin Peay,,200:00,1,18,45,4,12,2,5,42,6,23,29,12,21,5,6,17,0,0,560605,561128,3979874
10,,Stetson,,200:00,1,20,53,1,9,10,15,51,10,24,34,7,12,13,5,9,0,0,561128,560605,3979874
9,,Lipscomb,,200:00,1,18,59,7,27,12,15,55,12,26,38,8,14,5,7,19,1,0,560559,561128,3980302
11,,Stetson,,200:00,1,23,57,3,13,18,26,67,11,31,42,4,11,7,2,17,0,0,561128,560559,3980302
10,,Eastern Ky.,,200:00,1,20,54,6,14,16,21,62,11,22,33,11,12,6,2,17,0,0,560737,561128,3980833
10,,Stetson,,200:00,1,23,49,4,12,15,20,65,8,26,34,12,15,6,5,18,0,0,561128,560737,3980833
10,,Stetson,,200:00,1,17,56,4,17,24,30,62,10,30,40,10,9,8,7,16,0,0,561128,560572,3981912
11,,North Ala.,,200:00,1,21,65,6,28,7,11,55,16,30,46,9,18,2,6,27,3,1,560572,561128,3981912
12,,FGCU,,200:00,1,22,52,9,28,15,21,68,11,25,36,15,10,8,4,15,0,0,560561,561128,3984036
11,,Stetson,,200:00,1,20,51,6,13,6,13,52,9,21,30,8,13,4,0,19,0,0,561128,560561,3984036
11,,Stetson,,200:00,1,17,57,2,21,19,25,55,16,23,39,7,16,10,3,17,0,0,561128,560825,3984229
9,,Jacksonville,,200:00,1,17,44,4,13,13,20,51,7,26,33,7,21,7,2,25,0,0,560825,561128,3984229
11,,Stetson,,200:00,1,25,59,2,19,7,14,59,16,26,42,9,12,4,1,10,0,0,561128,560548,3984389
9,,North Florida,,200:00,1,23,56,5,27,5,9,56,8,19,27,9,8,4,0,14,1,0,560548,561128,3984389
10,,Stetson,,200:00,1,14,49,0,11,17,26,45,11,22,33,4,16,5,6,17,0,0,561128,560605,5250015
10,,Austin Peay,,200:00,1,15,42,3,10,16,25,49,5,26,31,8,17,9,6,23,0,0,560605,561128,5250015
9,,FIU,,200:00,1,22,54,6,21,10,13,60,10,28,38,14,23,6,3,15,0,0,560753,561128,5254443
10,,Stetson,,200:00,1,18,58,3,16,8,12,47,11,23,34,6,21,9,2,15,0,0,561128,560753,5254443
9,,Stony Brook,,200:00,1,29,64,10,27,17,21,85,13,32,45,16,19,7,2,11,0,0,561130,560692,3970204
11,,Columbia,,200:00,1,29,71,9,33,6,9,73,12,23,35,15,17,11,0,22,1,0,560692,561130,3970204
11,,UMES,,200:00,1,22,60,6,18,13,17,63,14,17,31,12,17,4,3,24,0,0,560878,561130,3971503
10,,Stony Brook,,200:00,1,25,52,10,24,16,20,76,7,23,30,14,19,8,4,18,0,0,561130,560878,3971503
10,,Stony Brook,,200:00,1,23,63,7,23,15,17,68,11,33,44,11,13,8,4,12,0,0,561130,560790,3972187
9,,Holy Cross,,200:00,1,23,68,6,29,3,4,55,12,29,41,13,14,6,5,15,0,0,560790,561130,3972187
14,,Stony Brook,,200:00,1,32,70,8,25,14,19,86,17,39,56,22,14,5,7,11,0,0,561130,560713,3972636
12,,Delaware St.,,200:00,1,19,72,1,19,2,10,41,17,23,40,4,16,6,2,16,1,0,560713,561130,3972636
10,,Minnesota,,200:00,1,27,68,7,20,6,10,67,10,35,45,18,15,11,4,9,0,0,560900,561130,3954242
11,,Stony Brook,,200:00,1,21,67,8,24,4,4,54,11,32,43,10,19,6,4,16,0,0,561130,560900,3954242
13,,Stony Brook,,200:00,1,32,64,5,15,14,24,83,14,33,47,16,11,10,8,11,0,0,561130,560636,3973849
12,,Buffalo,,200:00,1,20,64,6,27,6,8,52,13,24,37,13,18,4,1,21,0,0,560636,561130,3973849
14,,Stony Brook,,200:00,1,33,64,7,22,12,17,85,8,37,45,18,16,10,6,15,0,0,561130,560848,3975017
13,,Longwood,,200:00,1,17,65,2,13,13,18,49,15,23,38,7,21,7,3,15,1,0,560848,561130,3975017
12,,Iona,,200:00,1,20,55,6,19,3,4,49,7,31,38,13,22,6,4,12,0,0,560814,561130,3975988
13,,Stony Brook,,200:00,1,28,64,7,22,8,9,71,6,26,32,18,8,12,4,11,0,0,561130,560814,3975988
14,,Cornell,,200:00,1,23,55,3,8,7,13,56,9,18,27,13,19,3,3,20,2,0,560698,561130,3976327
14,,Stony Brook,,200:00,1,31,64,4,16,15,18,81,15,26,41,17,13,8,3,17,0,0,561130,560698,3976327
13,,Stony Brook,,200:00,1,29,62,6,22,9,13,73,11,34,45,12,14,4,5,14,0,0,561130,560665,3976985
14,,Campbell,,200:00,1,15,57,4,20,9,12,43,9,24,33,8,16,6,2,14,0,0,560665,561130,3976985
9,,Stony Brook,,200:00,1,29,73,8,27,2,4,68,17,37,54,22,16,5,1,13,0,0,561130,560932,3977490
6,,UNCW,,200:00,1,19,64,2,14,15,17,55,8,27,35,7,10,5,2,7,0,0,560932,561130,3977490
10,,Delaware,,200:00,1,27,73,4,25,9,15,67,15,26,41,14,15,8,5,16,0,0,560715,561130,3978500
10,,Stony Brook,,200:00,1,24,63,11,26,20,21,79,14,33,47,16,23,7,6,16,0,1,561130,560715,3978500
10,,Campbell,,225:00,1,28,63,7,20,12,19,75,8,23,31,15,12,10,3,19,1,0,560665,561130,3979526
11,,Stony Brook,,225:00,1,25,60,9,22,14,18,73,11,30,41,13,19,4,0,20,2,0,561130,560665,3979526
11,,Stony Brook,,200:00,1,24,48,5,17,9,15,62,8,36,44,15,23,11,3,17,0,0,561130,560722,3980518
8,,Drexel,,200:00,1,14,59,2,13,11,19,41,14,18,32,7,16,11,0,12,1,0,560722,561130,3980518
11,,Hofstra,,200:00,1,21,64,2,18,5,8,49,18,19,37,5,16,9,0,17,0,0,560788,561130,3981086
11,,Stony Brook,,200:00,1,29,60,7,18,2,3,67,12,25,37,19,17,8,5,14,0,0,561130,560788,3981086
14,,Monmouth,,200:00,1,21,51,5,19,15,20,62,7,25,32,8,20,3,4,18,1,0,560910,561130,3981539
13,,Stony Brook,,200:00,1,29,65,5,20,15,20,78,13,26,39,17,10,7,2,18,0,0,561130,560910,3981539
10,,Northeastern,,200:00,1,14,51,3,17,4,8,35,6,19,25,10,15,6,4,18,1,0,560973,561130,3982582
12,,Stony Brook,,200:00,1,25,60,11,28,10,16,71,19,30,49,16,13,8,1,8,0,0,561130,560973,3982582
13,,Stony Brook,,200:00,1,29,59,9,23,14,19,81,12,28,40,15,23,11,4,19,0,0,561130,560788,3983006
13,,Hofstra,,200:00,1,15,51,2,14,16,26,48,12,21,33,5,23,11,1,22,0,0,560788,561130,3983006
10,,Drexel,,200:00,1,22,57,5,20,9,12,58,12,18,30,16,19,14,1,20,1,1,560722,561130,3984339
9,,Stony Brook,,200:00,1,20,51,7,22,13,15,60,9,24,33,15,24,6,8,15,0,1,561130,560722,3984339
11,,Stony Brook,,200:00,1,26,53,6,22,18,26,76,11,25,36,15,17,6,1,17,0,0,561130,560959,3984581
10,,N.C. A&T,,200:00,1,26,55,4,16,6,15,62,8,20,28,14,19,4,2,23,2,0,560959,561130,3984581
10,,Hampton,,200:00,1,14,73,0,11,7,11,35,10,25,35,8,12,7,0,20,1,0,560779,561130,3984651
13,,Stony Brook,,200:00,1,24,70,6,29,17,19,71,20,50,70,14,18,7,4,11,0,0,561130,560779,3984651
11,,Stony Brook,,200:00,1,21,55,6,15,13,19,61,12,28,40,6,14,7,3,16,0,0,561130,560665,5250660
11,,Campbell,,200:00,1,19,56,7,29,7,13,52,11,24,35,13,15,7,5,16,0,0,560665,561130,5250660
13,,Stony Brook,,200:00,1,20,49,8,22,11,13,59,9,31,40,11,21,8,5,15,0,0,561130,560959,5250658
9,,N.C. A&T,,200:00,1,21,71,3,21,6,10,51,21,21,42,9,15,8,0,14,0,0,560959,561130,5250658
9,,Stony Brook,,200:00,1,19,62,5,22,17,21,60,21,17,38,7,18,9,2,14,0,0,561130,560722,5250657
8,,Drexel,,200:00,1,23,46,11,19,11,14,68,6,22,28,17,21,9,4,21,0,0,560722,561130,5250657
12,,James Madison,,200:00,1,27,70,7,22,9,14,70,12,35,47,14,16,3,3,20,0,0,560827,561130,5254251
12,,Stony Brook,,200:00,1,28,70,8,19,17,22,81,9,34,43,10,10,9,4,15,0,0,561130,560827,5254251
11,,Illinois,,200:00,1,30,59,3,9,16,23,79,13,36,49,16,18,3,2,13,0,0,560805,561130,5254243
12,,Stony Brook,,200:00,1,22,69,7,23,11,11,62,11,19,30,11,10,7,1,18,0,0,561130,560805,5254243
10,,Syracuse,,200:00,1,28,71,6,25,13,18,75,25,33,58,11,14,6,2,8,0,0,561132,560839,3970356
13,,Lafayette,,200:00,1,16,54,5,21,4,7,41,6,21,27,12,18,7,3,16,0,0,560839,561132,3970356
11,,Syracuse,,200:00,1,42,67,7,15,10,20,101,14,27,41,19,15,14,6,7,0,0,561132,560670,3970744
11,,Central Conn. St.,,200:00,1,22,56,6,21,3,6,53,8,19,27,10,23,6,1,15,0,0,560670,561132,3970744
11,,Syracuse,,200:00,1,31,65,10,28,8,11,80,13,29,42,16,15,10,8,9,0,0,561132,560697,3971603
11,,Coppin St.,,200:00,1,17,57,7,18,6,10,47,13,23,36,7,21,10,3,10,0,0,560697,561132,3971603
12,,Maryland,,200:00,1,29,71,3,14,22,26,83,17,24,41,15,13,11,0,18,0,0,560876,561132,3954606
11,,Syracuse,,200:00,1,29,66,8,28,15,19,81,13,26,39,13,18,7,5,22,1,0,561132,560876,3954606
11,,UNI,,200:00,1,20,67,7,25,7,12,54,14,31,45,11,13,6,3,16,0,0,560982,561132,3972711
11,,Syracuse,,200:00,1,26,70,5,18,14,16,71,14,35,49,16,10,8,13,18,0,0,561132,560982,3972711
9,,Syracuse,,200:00,1,32,71,7,21,10,14,81,13,24,37,13,5,11,1,15,0,0,561132,560816,3972840
10,,Iowa St.,,200:00,1,28,60,8,29,5,13,69,13,27,40,25,16,1,3,13,0,0,560816,561132,3972840
8,,Syracuse,,200:00,1,29,59,7,14,14,17,79,15,32,47,14,24,6,6,12,1,0,561132,560582,3973602
10,,Alabama,,200:00,1,27,66,10,21,9,15,73,10,15,25,20,14,12,2,21,0,0,560582,561132,3973602
12,,Syracuse,,200:00,1,30,61,7,17,12,17,79,15,23,38,13,11,10,3,8,0,0,561132,560973,3974197
10,,Northeastern,,200:00,1,22,59,6,18,7,9,57,15,17,32,13,17,6,2,14,0,0,560973,561132,3974197
12,,Ohio,,200:00,1,21,63,10,34,10,12,62,12,21,33,13,17,9,1,19,2,0,560996,561132,3974746
10,,Syracuse,,200:00,1,29,68,8,28,16,20,82,21,30,51,13,17,9,4,17,1,0,561132,560996,3974746
9,,Syracuse,,200:00,1,24,60,7,21,23,31,78,15,21,36,16,13,10,5,16,0,0,561132,560698,3975682
10,,Cornell,,200:00,1,30,65,3,11,8,10,71,15,25,40,17,18,4,0,25,0,0,560698,561132,3975682
11,,Syracuse,,200:00,1,32,77,6,18,15,19,85,22,37,59,11,11,11,5,8,0,0,561132,561057,3975962
11,,Saint Francis,,200:00,1,18,67,3,18,4,6,43,13,24,37,10,17,5,1,13,0,0,561057,561132,3975962
8,,Syracuse,,200:00,1,34,71,7,20,11,16,86,20,25,45,17,28,14,4,12,1,0,561132,560990,3976535
8,,Notre Dame,,200:00,1,33,72,5,11,10,10,81,14,19,33,17,24,17,5,18,0,0,560990,561132,3976535
11,,North Carolina,,200:00,1,29,58,7,17,10,18,75,12,29,41,19,14,5,3,17,0,0,560927,561132,3976941
10,,Syracuse,,200:00,1,21,71,6,30,3,7,51,22,21,43,9,15,7,4,20,1,0,561132,560927,3976941
9,,Syracuse,,200:00,1,23,62,6,25,19,22,71,23,22,45,13,25,12,6,19,1,0,561132,560619,3977526
11,,Boston College,,200:00,1,27,67,3,16,7,15,64,20,17,37,14,21,14,3,21,0,0,560619,561132,3977526
9,,Syracuse,,200:00,1,29,70,9,28,16,23,83,21,19,40,17,18,15,4,16,0,0,561132,560679,3978536
11,,Clemson,,200:00,1,31,60,7,20,13,17,82,13,24,37,24,22,11,1,23,1,0,560679,561132,3978536
9,,Syracuse,,200:00,1,29,69,10,21,11,13,79,13,27,40,12,11,6,3,12,0,0,561132,560754,3978988
10,,Florida St.,,200:00,1,28,65,5,21,12,15,73,12,28,40,14,14,5,4,16,1,0,560754,561132,3978988
9,,Pittsburgh,,200:00,1,24,57,2,14,9,12,59,11,27,38,15,17,2,5,13,1,0,561019,561132,3979554
9,,Syracuse,,200:00,1,25,68,10,31,12,14,72,15,23,38,16,11,14,7,13,0,0,561132,561019,3979554
8,,Notre Dame,,200:00,1,21,63,5,15,18,22,65,12,22,34,10,12,10,6,20,1,0,560990,561132,3979992
9,,Syracuse,,200:00,1,29,66,6,14,15,20,79,19,31,50,11,16,7,8,18,0,0,561132,560990,3979992
10,,Louisville,,200:00,1,28,56,3,13,22,29,81,12,29,41,16,15,8,2,19,0,0,560854,561132,3981021
9,,Syracuse,,200:00,1,25,69,8,21,11,23,69,18,18,36,11,13,9,1,20,1,0,561132,560854,3981021
10,,Boston College,,200:00,1,27,64,2,12,7,11,63,15,21,36,19,19,8,0,17,0,0,560619,561132,3981550
10,,Syracuse,,200:00,1,23,56,7,18,22,23,75,12,22,34,8,14,8,2,12,0,0,561132,560619,3981550
10,,Syracuse,,200:00,1,25,57,3,14,9,17,62,12,28,40,14,16,9,4,12,0,0,561132,560771,3982017
9,,Georgia Tech,,200:00,1,24,57,4,14,7,12,59,8,24,32,15,17,5,2,17,1,0,560771,561132,3982017
10,,Syracuse,,200:00,1,28,73,6,23,11,13,73,20,21,41,12,13,7,12,20,0,1,561132,560854,3982561
10,,Louisville,,200:00,1,23,57,3,12,23,24,72,14,26,40,16,14,6,1,19,0,1,560854,561132,3982561
9,,Miami (FL),,200:00,1,23,58,4,14,10,12,60,14,19,33,12,15,7,5,13,0,0,560890,561132,3982959
10,,Syracuse,,200:00,1,29,66,6,19,7,9,71,17,21,38,18,12,9,6,16,0,0,561132,560890,3982959
10,,Syracuse,,200:00,1,14,56,3,16,14,18,45,10,15,25,6,15,12,2,14,0,0,561132,560724,3983766
10,,Duke,,200:00,1,22,53,3,18,11,12,58,17,35,52,15,27,8,3,21,0,0,560724,561132,3983766
10,,Syracuse,,200:00,1,19,58,7,27,18,21,63,17,25,42,7,13,9,3,13,0,1,561132,561019,3984077
8,,Pittsburgh,,200:00,1,20,57,3,17,10,12,53,14,23,37,14,16,7,3,21,2,1,561019,561132,3984077
8,,NC State,,225:00,1,27,66,4,18,17,25,75,16,24,40,15,10,5,9,14,0,0,560962,561132,3984309
10,,Syracuse,,225:00,1,28,79,8,30,7,7,71,26,26,52,6,16,6,5,20,1,0,561132,560962,3984309
9,,Syracuse,,200:00,1,25,62,3,11,12,19,65,12,22,34,6,10,4,5,18,0,0,561132,560754,5246876
9,,Florida St.,,200:00,1,29,72,5,22,15,19,78,21,29,50,10,9,4,3,20,1,0,560754,561132,5246876
10,,Syracuse,,200:00,1,28,62,6,21,12,23,74,17,20,37,11,17,12,1,11,0,0,561132,560595,5254170
8,,Arizona,,200:00,1,25,53,5,19,14,18,69,9,23,32,14,21,15,4,22,1,0,560595,561132,5254170
